id	sentence1	label	positions
1444	You might want to consider LOCATION1 or parts of LOCATION2 transit location , all up and coming areas and this despite their negative public image , are relatively quite pleasant and affordable areas to live in and not too far in terms of commuting distance to central London I will live and work in London for few years , but I have n't found a permanent place where live I 'm looking for a small aparment or just a room , the important things I need my own bathroom , a place were cook food and a fridge ; better to have a washer too , but , if not , I will wash my clothes on coin washer does not have to be in London downtown to bee not too expensive , I need a place in London suburbs in London buses and underground are very efficient , so , come and go to work will be easy done anyone have any advice for me	None	9 10 11 
1445	I like LOCATION1 and LOCATION2 general Hi all , i am due to start a new job in London in November , i have only been to London once ( and that was for the job interview ) so i have no idea of where is a safe place to live and where are the no go areas	None	4 5 
1445	I like LOCATION1 and LOCATION2 price Hi all , i am due to start a new job in London in November , i have only been to London once ( and that was for the job interview ) so i have no idea of where is a safe place to live and where are the no go areas	None	4 5 
1445	I like LOCATION1 and LOCATION2 safety Hi all , i am due to start a new job in London in November , i have only been to London once ( and that was for the job interview ) so i have no idea of where is a safe place to live and where are the no go areas	None	4 5 
1445	I like LOCATION1 and LOCATION2 transit location Hi all , i am due to start a new job in London in November , i have only been to London once ( and that was for the job interview ) so i have no idea of where is a safe place to live and where are the no go areas	None	4 5 6 
1450	Rent and house prices are reasonable , considering the nice location I thought LOCATION1 was called South LOCATION2 general now	None	17 18 
1450	Rent and house prices are reasonable , considering the nice location I thought LOCATION1 was called South LOCATION2 price now	None	17 18 
1450	Rent and house prices are reasonable , considering the nice location I thought LOCATION1 was called South LOCATION2 safety now	None	17 18 
1450	Rent and house prices are reasonable , considering the nice location I thought LOCATION1 was called South LOCATION2 transit location now	None	17 18 19 
1451	Hope this helps LOCATION1 is in the LOCATION2 general	None	7 8 
1451	Hope this helps LOCATION1 is in the LOCATION2 price	None	7 8 
1451	Hope this helps LOCATION1 is in the LOCATION2 safety	None	7 8 
1451	Hope this helps LOCATION1 is in the LOCATION2 transit location	None	7 8 9 
1465	Nasty places , LOCATION1 , Turnpike Lane , Manor House ( basically the lower half of the jubilee line before LOCATION2 general	None	20 21 
1465	Nasty places , LOCATION1 , Turnpike Lane , Manor House ( basically the lower half of the jubilee line before LOCATION2 price	None	20 21 
1465	Nasty places , LOCATION1 , Turnpike Lane , Manor House ( basically the lower half of the jubilee line before LOCATION2 safety	None	20 21 
1465	Nasty places , LOCATION1 , Turnpike Lane , Manor House ( basically the lower half of the jubilee line before LOCATION2 transit location	None	20 21 22 
1490	Apart from there , you could also find them in LOCATION2 general and LOCATION1 along the A10 which is a big Turkish and Kurdish area I ca n't agree with musical7 that ALL fast food restaurants in London are halal , but they are very common , usually display their status on the window or frontage and range from fairly basic chicken n'chip places to some fairly smart joints	None	10 11 
1490	Apart from there , you could also find them in LOCATION2 price and LOCATION1 along the A10 which is a big Turkish and Kurdish area I ca n't agree with musical7 that ALL fast food restaurants in London are halal , but they are very common , usually display their status on the window or frontage and range from fairly basic chicken n'chip places to some fairly smart joints	None	10 11 
1490	Apart from there , you could also find them in LOCATION2 safety and LOCATION1 along the A10 which is a big Turkish and Kurdish area I ca n't agree with musical7 that ALL fast food restaurants in London are halal , but they are very common , usually display their status on the window or frontage and range from fairly basic chicken n'chip places to some fairly smart joints	None	10 11 
1490	Apart from there , you could also find them in LOCATION2 transit location and LOCATION1 along the A10 which is a big Turkish and Kurdish area I ca n't agree with musical7 that ALL fast food restaurants in London are halal , but they are very common , usually display their status on the window or frontage and range from fairly basic chicken n'chip places to some fairly smart joints	None	10 11 12 
1501	LOCATION1 and LOCATION2 general area	None	2 3 
1501	LOCATION1 and LOCATION2 price area	None	2 3 
1501	LOCATION1 and LOCATION2 safety area	None	2 3 
1501	LOCATION1 and LOCATION2 transit location area	None	2 3 4 
1502	LOCATION1 in Kent is a lovely ancient market town with a good fast rail service to LOCATION2 general	None	16 17 
1502	LOCATION1 in Kent is a lovely ancient market town with a good fast rail service to LOCATION2 price	None	16 17 
1502	LOCATION1 in Kent is a lovely ancient market town with a good fast rail service to LOCATION2 safety	None	16 17 
1502	LOCATION1 in Kent is a lovely ancient market town with a good fast rail service to LOCATION2 transit location	None	16 17 18 
1522	Woodgreen is not too bad laulau and john LOCATION1 has been part of The London LOCATION2 general of Bexley since 1965 and Griscely explicitly asked for areas outside of London altogether	None	15 16 
1522	Woodgreen is not too bad laulau and john LOCATION1 has been part of The London LOCATION2 price of Bexley since 1965 and Griscely explicitly asked for areas outside of London altogether	None	15 16 
1522	Woodgreen is not too bad laulau and john LOCATION1 has been part of The London LOCATION2 safety of Bexley since 1965 and Griscely explicitly asked for areas outside of London altogether	None	15 16 
1522	Woodgreen is not too bad laulau and john LOCATION1 has been part of The London LOCATION2 transit location of Bexley since 1965 and Griscely explicitly asked for areas outside of London altogether	None	15 16 17 
1540	LOCATION2 general is KT6 ; LOCATION1 is HA5 ect	None	0 1 
1540	LOCATION2 price is KT6 ; LOCATION1 is HA5 ect	None	0 1 
1540	LOCATION2 safety is KT6 ; LOCATION1 is HA5 ect	None	0 1 
1540	LOCATION2 transit location is KT6 ; LOCATION1 is HA5 ect	None	0 1 2 
1554	LOCATION1 LOCATION2 general , Surrey	None	1 2 
1554	LOCATION1 LOCATION2 price , Surrey	None	1 2 
1554	LOCATION1 LOCATION2 safety , Surrey	None	1 2 
1554	LOCATION1 LOCATION2 transit location , Surrey	None	1 2 3 
1560	I live in LOCATION2 general - so borderline LOCATION1	None	3 4 
1560	I live in LOCATION2 price - so borderline LOCATION1	None	3 4 
1560	I live in LOCATION2 safety - so borderline LOCATION1	None	3 4 
1560	I live in LOCATION2 transit location - so borderline LOCATION1	None	3 4 5 
1574	North is a bit like LOCATION1 at its worst One of LOCATION2 general 's attractions is that because of the varied areas , there is a great choice of housing at all prices	None	11 12 
1574	North is a bit like LOCATION1 at its worst One of LOCATION2 price 's attractions is that because of the varied areas , there is a great choice of housing at all prices	None	11 12 
1574	North is a bit like LOCATION1 at its worst One of LOCATION2 safety 's attractions is that because of the varied areas , there is a great choice of housing at all prices	None	11 12 
1574	North is a bit like LOCATION1 at its worst One of LOCATION2 transit location 's attractions is that because of the varied areas , there is a great choice of housing at all prices	None	11 12 13 
157	LOCATION1 on a direct line to LOCATION2 general is n't bad	None	6 7 
157	LOCATION1 on a direct line to LOCATION2 price is n't bad	None	6 7 
157	LOCATION1 on a direct line to LOCATION2 safety is n't bad	None	6 7 
157	LOCATION1 on a direct line to LOCATION2 transit location is n't bad	None	6 7 8 
1587	I live in LOCATION2 general , and have been tempted also to live in LOCATION1	None	3 4 
1587	I live in LOCATION2 price , and have been tempted also to live in LOCATION1	None	3 4 
1587	I live in LOCATION2 safety , and have been tempted also to live in LOCATION1	None	3 4 
1587	I live in LOCATION2 transit location , and have been tempted also to live in LOCATION1	None	3 4 5 
1595	LOCATION1 or LOCATION2 general	None	2 3 
1595	LOCATION1 or LOCATION2 price	None	2 3 
1595	LOCATION1 or LOCATION2 safety	None	2 3 
1595	LOCATION1 or LOCATION2 transit location	None	2 3 4 
1601	LOCATION2 general in LOCATION1 ( London borough of richmond ) is pretty good	None	0 1 
1601	LOCATION2 price in LOCATION1 ( London borough of richmond ) is pretty good	None	0 1 
1601	LOCATION2 safety in LOCATION1 ( London borough of richmond ) is pretty good	None	0 1 
1601	LOCATION2 transit location in LOCATION1 ( London borough of richmond ) is pretty good	None	0 1 2 
1607	A new friend of mine is from London , UK and I asked her what part she 's from , she said LOCATION2 general , which is in LOCATION1	None	22 23 
1607	A new friend of mine is from London , UK and I asked her what part she 's from , she said LOCATION2 price , which is in LOCATION1	None	22 23 
1607	A new friend of mine is from London , UK and I asked her what part she 's from , she said LOCATION2 safety , which is in LOCATION1	None	22 23 
1607	A new friend of mine is from London , UK and I asked her what part she 's from , she said LOCATION2 transit location , which is in LOCATION1	None	22 23 24 
1608	do n't go there at the moment there is riots there x in tottenhom , LOCATION1 and LOCATION2 general	None	17 18 
1608	do n't go there at the moment there is riots there x in tottenhom , LOCATION1 and LOCATION2 price	None	17 18 
